user_id,pre,test,,,,,,
2000002396195800 ,0,0,,,,,,
2000002363459030 ,0,0,,,,,,
2000002496224840 ,0,0,,,,,,
2000002658819910 ,0,0,,,,,,
2000002928321670 ,0,0,,,,,,
2000002378795400 ,0,0,,,,,,
2000002912041020 ,0,0,,,,,,
2000002444952050 ,0,0,,,,,,
2000002880810820 ,0,0,,,,,,
2000002208496840 ,0,0,,,,,,
2000002475231000 ,0,0,,,,,,
2000002943806120 ,0,0,,,,,,
2000002481007750 ,0,0,,,,,,
2000001762998400 ,0,0,,,,,,
2000002928343700 ,0,0,,,,,,
2000002690166130 ,0,0,,,,,,
2000002763408580 ,0,0,,,,,,
2000002466800730 ,0,0,,,,,,
2000002353193020 ,1,1,,,,,,
2000002870045240 ,0,0,,,,,,
2000002749222030 ,0,0,,,,,,
2000002363601160 ,0,0,,,,,,
2000001588657500 ,0,0,,,,,,
2000002738667010 ,0,0,,,,,,
2000002763504370 ,0,0,,,,,,
2000002596579050 ,0,0,,,,,,
2000002504668180 ,0,0,,,,,,
2000002439510980 ,0,0,,,,,,
2000002444951240 ,0,0,,,,,,
2000002558646550 ,0,0,,,,,,
2000002690426470 ,0,0,,,,,,
2000002828819930 ,0,0,,,,,,
2000002853408940 ,0,0,,,,,,
2000002441499920 ,0,0,,,,,,
2000002421075370 ,0,0,,,,,,
2000002355798710 ,0,0,,,,,,
2000002749208770 ,0,0,,,,,,
2000002938142620 ,0,0,,,,,,
2000002945408450 ,0,0,,,,,,
2000002421607240 ,0,0,,,,,,
2000002633631050 ,1,1,,,,,,
2000002783602890 ,0,0,,,,,,
2000002519025290 ,0,0,,,,,,
2000002368598060 ,0,0,,,,,,
2000002504611220 ,0,0,,,,,,
2000002506799800 ,0,0,,,,,,
2000002789706230 ,0,0,,,,,,
2000002780800940 ,0,0,,,,,,
2000002464221740 ,0,0,,,,,,
2000002569130300 ,0,0,,,,,,
2000002775437440 ,0,0,,,,,,
2000001914198550 ,0,0,,,,,,
2000002411424300 ,0,0,,,,,,
2000002670551280 ,0,0,,,,,,
2000002544523060 ,1,1,,,,,,
2000002753276770 ,0,0,,,,,,
2000002633513290 ,0,0,,,,,,
2000001717176790 ,0,0,,,,,,
2000002506271130 ,0,0,,,,,,
2000002753237140 ,0,0,,,,,,
2000002670530860 ,0,0,,,,,,
2000002445018760 ,0,0,,,,,,
2000002738663850 ,0,0,,,,,,
2000002538417020 ,0,0,,,,,,
2000002489152170 ,0,0,,,,,,
2000002690179780 ,0,0,,,,,,
2000002246326190 ,0,0,,,,,,
2000002923401560 ,0,0,,,,,,
2000002521100150 ,0,0,,,,,,
2000002474692590 ,1,1,,,,,,
2000002658842660 ,0,0,,,,,,
2000002455601870 ,0,0,,,,,,
2000002753237120 ,0,0,,,,,,
2000002658917030 ,0,0,,,,,,
2000002397610720 ,0,0,,,,,,
2000002521127460 ,0,0,,,,,,
2000002828919580 ,0,0,,,,,,
2000002739560810 ,0,0,,,,,,
2000002923430000 ,0,0,,,,,,
2000002859851170 ,0,0,,,,,,
2000002900595290 ,1,1,,,,,,
2000002576525000 ,0,0,,,,,,
2000002819110230 ,0,0,,,,,,
2000002848912180 ,0,0,,,,,,
2000002371506310 ,1,1,,,,,,
2000002645550690 ,0,0,,,,,,
2000002500796600 ,0,0,,,,,,
2000002896387260 ,0,0,,,,,,
2000002453799110 ,0,0,,,,,,
2000002487005310 ,1,1,,,,,,
2000002752795330 ,0,0,,,,,,
2000002485132570 ,0,0,,,,,,
2000002658942620 ,0,0,,,,,,
2000002749202850 ,0,0,,,,,,
2000002555373400 ,0,0,,,,,,
2000002466745470 ,0,0,,,,,,
2000002891649230 ,0,0,,,,,,
2000002828812450 ,0,0,,,,,,
2000002366530530 ,0,0,,,,,,
2000002421179090 ,0,0,,,,,,
2000002880627580 ,0,0,,,,,,
2000002411401570 ,0,0,,,,,,
2000002157435370 ,0,0,,,,,,
2000002491650330 ,0,0,,,,,,
2000002731801960 ,0,0,,,,,,
2000002738634100 ,0,0,,,,,,
2000002475364190 ,1,1,,,,,,
2000002690471410 ,0,0,,,,,,
2000002633521540 ,0,0,,,,,,
2000002466829260 ,0,0,,,,,,
2000002466782480 ,0,0,,,,,,
2000002444908330 ,1,1,,,,,,
2000002363596390 ,0,0,,,,,,
2000002885524070 ,0,0,,,,,,
2000002781558760 ,0,0,,,,,,
2000002466801480 ,0,0,,,,,,
2000002433728740 ,0,0,,,,,,
2000002718053640 ,0,0,,,,,,
2000002441548750 ,0,0,,,,,,
2000002363599710 ,0,0,,,,,,
2000002435901420 ,0,0,,,,,,
2000002633526630 ,0,0,,,,,,
2000001590959240 ,0,0,,,,,,
2000002538328350 ,0,0,,,,,,
2000002363597610 ,0,0,,,,,,
2000002427896330 ,0,0,,,,,,
2000002355839620 ,0,0,,,,,,
2000002439631550 ,0,0,,,,,,
2000002775450090 ,0,0,,,,,,
2000002436311100 ,0,0,,,,,,
2000002585719030 ,0,0,,,,,,
2000002621926740 ,0,0,,,,,,
2000002810227050 ,0,0,,,,,,
2000002521175460 ,0,0,,,,,,
2000002575796310 ,0,0,,,,,,
2000002504645440 ,0,0,,,,,,
2000002753196600 ,0,0,,,,,,
2000001969079230 ,0,0,,,,,,
2000002775459330 ,0,0,,,,,,
2000002792896370 ,0,0,,,,,,
2000001575353380 ,0,0,,,,,,
2000002931547010 ,0,0,,,,,,
2000002409733990 ,1,1,,,,,,
2000002792895640 ,0,0,,,,,,
2000002416818210 ,0,0,,,,,,
2000001664676690 ,1,1,,,,,,
2000002397516860 ,0,0,,,,,,
2000002487097610 ,0,0,,,,,,
2000002495904560 ,0,0,,,,,,
2000002458554570 ,0,0,,,,,,
2000001972376950 ,0,0,,,,,,
2000002670525260 ,0,0,,,,,,
2000002466751040 ,0,0,,,,,,
2000002344006180 ,0,0,,,,,,
2000002912042750 ,0,0,,,,,,
2000002519227470 ,0,0,,,,,,
2000002670528540 ,0,0,,,,,,
2000002775300570 ,0,0,,,,,,
2000002789499390 ,0,0,,,,,,
2000002510800060 ,0,0,,,,,,
2000002923802020 ,0,0,,,,,,
2000002731830760 ,0,0,,,,,,
2000002487124340 ,0,0,,,,,,
2000002939315280 ,0,0,,,,,,
2000002381366110 ,0,0,,,,,,
2000002670654080 ,0,0,,,,,,
2000002381440390 ,0,0,,,,,,
2000002441416280 ,0,0,,,,,,
2000002377023120 ,0,0,,,,,,
2000002409817980 ,0,0,,,,,,
2000002368708180 ,0,0,,,,,,
2000002421178900 ,0,0,,,,,,
2000002512299110 ,0,0,,,,,,
2000002718130500 ,1,1,,,,,,
2000002414416380 ,0,0,,,,,,
2000002818997510 ,1,1,,,,,,
2000002749204960 ,0,0,,,,,,
2000002763563430 ,0,0,,,,,,
2000002932936780 ,1,1,,,,,,
2000002924295560 ,0,0,,,,,,
2000002496335930 ,0,0,,,,,,
2000002415043880 ,0,0,,,,,,
2000002633628080 ,0,0,,,,,,
2000002781582500 ,0,0,,,,,,
2000002436356940 ,0,0,,,,,,
2000002504547130 ,0,0,,,,,,
2000002645649350 ,0,0,,,,,,
2000002502240490 ,0,0,,,,,,
2000002404467630 ,0,0,,,,,,
2000002415022430 ,0,0,,,,,,
2000002859553550 ,0,0,,,,,,
2000002415059440 ,0,0,,,,,,
2000002437854510 ,0,0,,,,,,
2000002625730770 ,0,0,,,,,,
2000002402695670 ,0,0,,,,,,
2000002896378590 ,0,0,,,,,,
2000002753226180 ,0,0,,,,,,
2000002489642220 ,0,0,,,,,,
2000002928035490 ,0,0,,,,,,
2000002926526550 ,1,1,,,,,,
2000002670521930 ,0,0,,,,,,
2000002926518350 ,0,0,,,,,,
2000002358823480 ,0,0,,,,,,
2000002472196800 ,0,0,,,,,,
2000002828924010 ,0,0,,,,,,
2000002330516460 ,0,0,,,,,,
2000002455629230 ,0,0,,,,,,
2000002506350920 ,0,0,,,,,,
2000002496330580 ,0,0,,,,,,
2000002752894000 ,0,0,,,,,,
2000002658919260 ,0,0,,,,,,
2000002652026670 ,0,0,,,,,,
2000002377001260 ,0,0,,,,,,
2000002633646180 ,0,0,,,,,,
2000002753280200 ,0,0,,,,,,
2000002363535700 ,0,0,,,,,,
2000002385000840 ,0,0,,,,,,
2000002395701400 ,0,0,,,,,,
2000002506362350 ,0,0,,,,,,
2000002368072820 ,0,0,,,,,,
2000002455744670 ,0,0,,,,,,
2000002480853950 ,0,0,,,,,,
2000002439514420 ,0,0,,,,,,
2000002781651580 ,0,0,,,,,,
2000002396696750 ,0,0,,,,,,
2000002681757850 ,0,0,,,,,,
2000002819622380 ,0,0,,,,,,
2000002794003730 ,0,0,,,,,,
2000002819015940 ,0,0,,,,,,
2000002495902600 ,0,0,,,,,,
2000002403397820 ,0,0,,,,,,
2000002576632780 ,0,0,,,,,,
2000002896302720 ,0,0,,,,,,
2000002793996700 ,0,0,,,,,,
2000002859559730 ,0,0,,,,,,
2000002775306190 ,0,0,,,,,,
2000002415150820 ,0,0,,,,,,
2000002381441240 ,0,0,,,,,,
2000002939309240 ,0,0,,,,,,
2000002415026220 ,0,0,,,,,,
2000002458556950 ,0,0,,,,,,
2000002516031540 ,0,0,,,,,,
2000002521183720 ,0,0,,,,,,
2000002502115740 ,0,0,,,,,,
2000002479205190 ,0,0,,,,,,
2000002763428760 ,0,0,,,,,,
2000002464228000 ,0,0,,,,,,
2000002749230540 ,0,0,,,,,,
2000002408800170 ,0,0,,,,,,
2000002783522920 ,0,0,,,,,,
2000002444897190 ,0,0,,,,,,
2000002794026030 ,0,0,,,,,,
2000002934497000 ,0,0,,,,,,
2000002859859360 ,0,0,,,,,,
2000002487030600 ,0,0,,,,,,
2000002626048340 ,0,0,,,,,,
2000002928376550 ,0,0,,,,,,
2000002371517620 ,0,0,,,,,,
2000002652076960 ,0,0,,,,,,
2000002651940360 ,0,0,,,,,,
2000002441518460 ,0,0,,,,,,
2000002423836870 ,0,0,,,,,,
2000002828815350 ,0,0,,,,,,
2000002775460100 ,0,0,,,,,,
2000002436246940 ,0,0,,,,,,
2000002358825640 ,0,0,,,,,,
2000002512332480 ,0,0,,,,,,
2000002537910630 ,0,0,,,,,,
2000002423829490 ,0,0,,,,,,
2000001977266780 ,0,0,,,,,,
2000002547656210 ,0,0,,,,,,
2000002436389290 ,0,0,,,,,,
2000002919295900 ,0,0,,,,,,
2000002411426920 ,0,0,,,,,,
2000002775325590 ,0,0,,,,,,
2000002651985400 ,0,0,,,,,,
2000002409832090 ,0,0,,,,,,
2000002504649010 ,1,1,,,,,,
2000002681728440 ,1,1,,,,,,
2000002472439990 ,0,0,,,,,,
2000002480813490 ,0,0,,,,,,
2000002491632790 ,0,0,,,,,,
2000002415024290 ,0,0,,,,,,
2000002775297480 ,0,0,,,,,,
2000002415038040 ,0,0,,,,,,
2000002668997830 ,0,0,,,,,,
2000002504588810 ,0,0,,,,,,
2000002928313490 ,0,0,,,,,,
2000002437704910 ,0,0,,,,,,
2000002407366380 ,0,0,,,,,,
2000002413899170 ,0,0,,,,,,
2000002670559370 ,0,0,,,,,,
2000002584159520 ,0,0,,,,,,
2000002503377650 ,0,0,,,,,,
2000002744622770 ,0,0,,,,,,
2000002441555600 ,0,0,,,,,,
2000002513022540 ,0,0,,,,,,
2000002496230570 ,0,0,,,,,,
2000002502179300 ,0,0,,,,,,
2000002377128470 ,1,1,,,,,,
2000002361999420 ,0,0,,,,,,
2000002658933700 ,0,0,,,,,,
2000002423816400 ,0,0,,,,,,
2000002896327020 ,0,0,,,,,,
2000001567946430 ,0,0,,,,,,
2000002394004960 ,0,0,,,,,,
2000002885509060 ,0,0,,,,,,
2000002381300970 ,0,0,,,,,,
2000002945192750 ,0,0,,,,,,
2000002681889050 ,0,0,,,,,,
2000002409734830 ,0,0,,,,,,
2000002889905040 ,0,0,,,,,,
2000001687845210 ,0,1,,,,,,
2000002436319370 ,0,0,,,,,,
2000002870042100 ,0,0,,,,,,
2000002458432110 ,0,0,,,,,,
2000002475235870 ,0,0,,,,,,
2000002491640640 ,0,0,,,,,,
2000002491648530 ,0,0,,,,,,
2000002363501730 ,0,0,,,,,,
2000002466799320 ,0,0,,,,,,
2000002366493940 ,0,0,,,,,,
2000002781539750 ,1,1,,,,,,
2000002763561000 ,0,0,,,,,,
2000002450304730 ,0,0,,,,,,
2000002381342750 ,0,0,,,,,,
2000002625749450 ,0,0,,,,,,
2000002381336540 ,0,0,,,,,,
2000002633627890 ,0,0,,,,,,
2000002896292500 ,0,0,,,,,,
2000002436197440 ,0,0,,,,,,
2000002781521740 ,0,0,,,,,,
2000002353009390 ,0,0,,,,,,
2000002512230460 ,0,0,,,,,,
2000002931566860 ,0,0,,,,,,
2000002775361830 ,0,0,,,,,,
2000001794996070 ,0,0,,,,,,
2000002451707530 ,0,0,,,,,,
2000002859824810 ,0,0,,,,,,
2000002491598710 ,0,0,,,,,,
2000002928375010 ,0,0,,,,,,
2000002670624880 ,0,0,,,,,,
2000002439539770 ,0,0,,,,,,
2000002404351430 ,1,1,,,,,,
2000002794021630 ,0,0,,,,,,
2000001685717660 ,0,0,,,,,,
2000002658906760 ,0,0,,,,,,
2000002819110160 ,0,0,,,,,,
2000002793858190 ,0,0,,,,,,
2000002550362960 ,0,0,,,,,,
2000001671904200 ,0,0,,,,,,
2000002738504150 ,0,0,,,,,,
2000002453220010 ,0,0,,,,,,
2000002926514770 ,0,0,,,,,,
2000002792715110 ,0,0,,,,,,
2000002385015990 ,0,0,,,,,,
2000002510809600 ,0,0,,,,,,
2000002400822800 ,0,0,,,,,,
2000002378714900 ,0,0,,,,,,
2000002432302320 ,0,0,,,,,,
2000002919407320 ,0,0,,,,,,
2000002475216800 ,0,0,,,,,,
2000002763422620 ,0,0,,,,,,
2000002502133870 ,0,0,,,,,,
2000002502231670 ,0,0,,,,,,
2000002003098700 ,0,0,,,,,,
2000002415146220 ,0,0,,,,,,
2000002433634890 ,0,0,,,,,,
2000002466849870 ,0,0,,,,,,
2000002506261550 ,0,0,,,,,,
2000002475373300 ,0,0,,,,,,
2000002906054700 ,1,1,,,,,,
2000002869948680 ,0,0,,,,,,
2000002738625420 ,0,0,,,,,,
2000002521175050 ,0,0,,,,,,
2000002506304870 ,0,0,,,,,,
2000002607786730 ,0,0,,,,,,
2000002381441240 ,0,0,,,,,,
2000002496302160 ,0,0,,,,,,
2000002512328570 ,0,0,,,,,,
2000002931415120 ,0,0,,,,,,
2000002464307000 ,0,0,,,,,,
2000002885509160 ,0,0,,,,,,
2000001627746890 ,0,0,,,,,,
2000002366454370 ,0,0,,,,,,
2000002859539720 ,0,0,,,,,,
2000002933060480 ,0,0,,,,,,
2000002368601820 ,0,0,,,,,,
2000002749201670 ,0,0,,,,,,
2000002763553090 ,0,0,,,,,,
2000001748938400 ,0,0,,,,,,
2000002435918480 ,0,0,,,,,,
2000002569196120 ,0,0,,,,,,
2000002718194470 ,0,0,,,,,,
2000002304030340 ,0,0,,,,,,
2000002607705630 ,0,0,,,,,,
2000002555338770 ,0,0,,,,,,
2000002792599390 ,0,0,,,,,,
2000002870074800 ,0,0,,,,,,
2000002491714930 ,0,0,,,,,,
2000002464212700 ,0,0,,,,,,
2000002738515290 ,0,0,,,,,,
2000002382544890 ,0,0,,,,,,
2000002783506910 ,0,0,,,,,,
2000001595175360 ,0,0,,,,,,
2000002792259050 ,0,0,,,,,,
2000002935300310 ,0,0,,,,,,
2000002433699670 ,0,0,,,,,,
2000001670864250 ,0,0,,,,,,
2000002383649430 ,0,0,,,,,,
2000002718114080 ,0,0,,,,,,
2000002382891090 ,0,0,,,,,,
2000002896371780 ,0,0,,,,,,
2000002490658340 ,0,0,,,,,,
2000002939196450 ,0,0,,,,,,
2000002451155350 ,1,1,,,,,,
2000002732628970 ,0,0,,,,,,
2000002892118440 ,0,0,,,,,,
2000002512331520 ,0,0,,,,,,
2000002458560060 ,0,0,,,,,,
2000002626000350 ,0,0,,,,,,
2000002511055790 ,0,0,,,,,,
2000002381440020 ,0,0,,,,,,
2000002738622430 ,0,0,,,,,,
2000001886910070 ,0,0,,,,,,
2000002931663670 ,0,0,,,,,,
2000002763506700 ,0,0,,,,,,
2000002880611190 ,0,0,,,,,,
2000002157385570 ,0,0,,,,,,
2000002912036470 ,0,0,,,,,,
2000002377021050 ,0,0,,,,,,
2000002555306630 ,0,0,,,,,,
2000002538327360 ,1,1,,,,,,
2000002690124670 ,0,0,,,,,,
2000002450398670 ,0,0,,,,,,
2000002404425570 ,0,0,,,,,,
2000002633650620 ,0,0,,,,,,
2000002794058320 ,0,0,,,,,,
2000002441421050 ,0,0,,,,,,
2000002472357000 ,0,0,,,,,,
2000002479613690 ,0,0,,,,,,
2000002366504530 ,0,0,,,,,,
2000002538311060 ,0,0,,,,,,
2000002381344210 ,0,0,,,,,,
2000002393899320 ,0,0,,,,,,
2000002512200520 ,0,0,,,,,,
2000002790397790 ,0,0,,,,,,
2000002381343080 ,0,0,,,,,,
2000002939298410 ,0,0,,,,,,
2000002269000790 ,0,0,,,,,,
2000002381342820 ,1,1,,,,,,
2000002445022970 ,0,0,,,,,,
2000001711153790 ,0,0,,,,,,
2000002472312180 ,0,0,,,,,,
2000002521034080 ,0,0,,,,,,
2000002491778970 ,0,0,,,,,,
2000001724067920 ,0,0,,,,,,
2000001575847480 ,0,0,,,,,,
2000002521029350 ,0,0,,,,,,
2000002437840910 ,0,0,,,,,,
2000002519024220 ,0,0,,,,,,
2000002428631150 ,1,1,,,,,,
2000002358634080 ,0,0,,,,,,
2000001753496430 ,0,0,,,,,,
2000002667797640 ,0,0,,,,,,
2000002670628760 ,0,0,,,,,,
2000002355846780 ,0,0,,,,,,
2000002496330820 ,1,1,,,,,,
2000002293646190 ,0,0,,,,,,
2000002496222610 ,0,0,,,,,,
2000002519025190 ,0,0,,,,,,
2000002496232960 ,0,0,,,,,,
2000001631966800 ,0,0,,,,,,
2000002487000670 ,0,0,,,,,,
2000002530319130 ,0,0,,,,,,
2000002819134080 ,0,0,,,,,,
2000002366524800 ,0,0,,,,,,
2000002633536430 ,0,0,,,,,,
2000002929268900 ,0,0,,,,,,
2000002932491360 ,0,0,,,,,,
2000002436248810 ,0,0,,,,,,
2000002489640070 ,0,0,,,,,,
2000002911907710 ,0,0,,,,,,
2000002362202390 ,0,0,,,,,,
2000002397509840 ,0,0,,,,,,
2000002793799140 ,0,0,,,,,,
2000002930775300 ,0,0,,,,,,
2000002441424530 ,0,0,,,,,,
2000002404455990 ,0,0,,,,,,
2000002366493870 ,0,0,,,,,,
2000001631467800 ,0,0,,,,,,
2000002790418700 ,0,0,,,,,,
2000002404360440 ,0,0,,,,,,
2000002464295310 ,0,0,,,,,,
2000001921996220 ,0,0,,,,,,
2000002415141160 ,0,0,,,,,,
2000002870059890 ,0,0,,,,,,
2000002585706980 ,0,0,,,,,,
2000002358796330 ,0,0,,,,,,
2000002489682050 ,0,0,,,,,,
2000002793820590 ,0,0,,,,,,
2000002506733350 ,0,0,,,,,,
2000002441514470 ,0,0,,,,,,
2000002931413870 ,0,0,,,,,,
2000002870092750 ,0,0,,,,,,
2000002938144210 ,0,0,,,,,,
2000002931542490 ,0,0,,,,,,
2000002376999870 ,0,0,,,,,,
2000002385073510 ,0,0,,,,,,
2000002439627630 ,0,0,,,,,,
2000002521162250 ,0,0,,,,,,
2000002569096670 ,0,0,,,,,,
2000002516431210 ,0,0,,,,,,
2000002763477710 ,0,0,,,,,,
2000002607755730 ,0,0,,,,,,
2000002931472650 ,0,0,,,,,,
2000002869910130 ,0,0,,,,,,
2000002437742600 ,0,0,,,,,,
2000002681750980 ,0,0,,,,,,
2000001590050350 ,0,0,,,,,,
2000002738658350 ,0,0,,,,,,
2000002544403740 ,0,0,,,,,,
2000002358613080 ,0,0,,,,,,
2000002670556720 ,0,0,,,,,,
2000002480837310 ,0,0,,,,,,
2000002880627680 ,0,0,,,,,,
2000002444957920 ,0,0,,,,,,
2000002384411010 ,0,0,,,,,,
2000002931413570 ,0,0,,,,,,
2000002504676640 ,0,0,,,,,,
2000002760687690 ,0,0,,,,,,
2000002516432670 ,0,0,,,,,,
2000002444900540 ,0,0,,,,,,
2000002404467260 ,0,0,,,,,,
2000002368606820 ,0,0,,,,,,
2000002828824250 ,0,0,,,,,,
2000002738596070 ,0,0,,,,,,
2000002366538050 ,0,0,,,,,,
2000002690130870 ,0,0,,,,,,
2000002896241440 ,0,0,,,,,,
2000002491662620 ,0,0,,,,,,
2000002939204680 ,0,0,,,,,,
2000002362221580 ,0,0,,,,,,
2000002412562860 ,0,0,,,,,,
2000002489613200 ,0,0,,,,,,
2000002491648040 ,0,0,,,,,,
2000002516513280 ,0,0,,,,,,
2000002870087540 ,0,0,,,,,,
2000002384406380 ,0,0,,,,,,
2000002944201260 ,0,0,,,,,,
2000002291127880 ,0,0,,,,,,
2000002496197260 ,0,0,,,,,,
2000002436855020 ,0,0,,,,,,
2000002415150790 ,0,0,,,,,,
2000002378321840 ,0,0,,,,,,
2000001652871510 ,0,0,,,,,,
2000002633522290 ,0,0,,,,,,
2000002464229180 ,0,0,,,,,,
2000002415060720 ,0,0,,,,,,
2000002926502190 ,0,0,,,,,,
2000002928296320 ,0,0,,,,,,
2000002335745890 ,0,0,,,,,,
2000001997099600 ,0,0,,,,,,
2000002607033850 ,0,0,,,,,,
2000002421184380 ,0,0,,,,,,
2000002481022220 ,0,0,,,,,,
2000002763472940 ,0,0,,,,,,
2000002475376590 ,0,0,,,,,,
2000002835474200 ,0,0,,,,,,
2000002670557310 ,0,0,,,,,,
2000002452107090 ,0,0,,,,,,
2000002481035560 ,0,0,,,,,,
2000002408797740 ,0,0,,,,,,
2000002670543140 ,0,0,,,,,,
2000001576750780 ,0,0,,,,,,
2000002935213980 ,0,0,,,,,,
2000002652014480 ,0,0,,,,,,
2000002926419280 ,0,0,,,,,,
2000002378731850 ,0,0,,,,,,
2000002512206330 ,0,0,,,,,,
2000002576579740 ,0,0,,,,,,
2000002472480150 ,0,0,,,,,,
2000002859500930 ,0,0,,,,,,
2000002690426740 ,0,0,,,,,,
2000002358637750 ,0,0,,,,,,
2000002892113430 ,0,0,,,,,,
2000002400724100 ,0,0,,,,,,
2000002441500050 ,0,0,,,,,,
2000002487132440 ,0,0,,,,,,
2000002658844950 ,0,0,,,,,,
2000002753203920 ,0,0,,,,,,
2000002385019740 ,0,0,,,,,,
2000002397622470 ,0,0,,,,,,
2000002437809410 ,0,0,,,,,,
2000002576569180 ,0,0,,,,,,
2000002421093130 ,0,0,,,,,,
2000002314653580 ,0,0,,,,,,
2000001582481900 ,0,0,,,,,,
2000001711043610 ,0,0,,,,,,
2000002919413750 ,0,0,,,,,,
2000002409831830 ,0,0,,,,,,
2000002544395540 ,0,0,,,,,,
2000002775425900 ,0,0,,,,,,
2000002775354040 ,0,0,,,,,,
2000002423416390 ,0,0,,,,,,
2000002521174050 ,0,0,,,,,,
2000002732601340 ,0,0,,,,,,
2000002455744970 ,0,0,,,,,,
2000002445001440 ,0,0,,,,,,
2000002596476820 ,0,0,,,,,,
2000002423835790 ,0,0,,,,,,
2000002711202390 ,0,0,,,,,,
2000002670500790 ,0,0,,,,,,
2000002516439690 ,0,0,,,,,,
2000002835486520 ,0,0,,,,,,
2000002544535280 ,0,0,,,,,,
2000002670501550 ,0,0,,,,,,
2000002651978490 ,0,0,,,,,,
2000002353020290 ,1,1,,,,,,
2000002366558740 ,1,1,,,,,,
2000002931412720 ,0,0,,,,,,
2000002378703180 ,0,0,,,,,,
2000002496238130 ,0,0,,,,,,
2000002585746590 ,0,0,,,,,,
2000002455699650 ,0,0,,,,,,
2000002481060890 ,1,1,,,,,,
2000002550485810 ,0,0,,,,,,
2000002790619210 ,0,0,,,,,,
2000002544404230 ,0,0,,,,,,
2000002781500910 ,0,0,,,,,,
2000002417905110 ,0,0,,,,,,
2000002496338760 ,0,0,,,,,,
2000001658346250 ,0,0,,,,,,
2000002565804960 ,0,0,,,,,,
2000002419546040 ,0,0,,,,,,
2000002669096970 ,0,0,,,,,,
2000002455734470 ,0,0,,,,,,
2000002457989780 ,0,0,,,,,,
2000002395597950 ,0,0,,,,,,
2000002835494930 ,0,0,,,,,,
2000002752886070 ,0,0,,,,,,
2000002472335370 ,0,0,,,,,,
2000002428633630 ,0,0,,,,,,
2000002415118910 ,0,0,,,,,,
2000002464230280 ,0,0,,,,,,
2000002645539520 ,0,0,,,,,,
2000002356662750 ,0,0,,,,,,
2000002363506840 ,0,0,,,,,,
2000002928345330 ,1,1,,,,,,
2000002775318690 ,0,0,,,,,,
2000002645626660 ,0,0,,,,,,
2000002596487210 ,0,0,,,,,,
2000002553199460 ,0,0,,,,,,
2000002670561600 ,0,0,,,,,,
2000002718144270 ,0,0,,,,,,
2000002479621990 ,0,0,,,,,,
2000002441547770 ,0,0,,,,,,
2000002366425550 ,0,0,,,,,,
2000002926405080 ,0,0,,,,,,
2000002550456490 ,0,0,,,,,,
2000002421181400 ,0,0,,,,,,
2000002495328110 ,0,0,,,,,,
2000002658899660 ,0,0,,,,,,
2000002612462410 ,0,0,,,,,,
2000002519005410 ,0,0,,,,,,
2000002681752570 ,0,0,,,,,,
2000002500799780 ,0,0,,,,,,
2000002633616130 ,1,1,,,,,,
2000002419594290 ,0,0,,,,,,
2000002690134280 ,0,0,,,,,,
2000001577183550 ,0,0,,,,,,
2000002366002970 ,0,0,,,,,,
2000002819113570 ,0,0,,,,,,
2000002793999020 ,0,0,,,,,,
2000002706698780 ,0,0,,,,,,
2000002870070380 ,0,0,,,,,,
2000002792599320 ,0,0,,,,,,
2000002466697310 ,0,0,,,,,,
2000001593572420 ,0,0,,,,,,
2000002555317510 ,0,0,,,,,,
2000002835399560 ,0,0,,,,,,
2000002940643650 ,0,0,,,,,,
2000002394000370 ,0,0,,,,,,
2000002445001240 ,0,0,,,,,,
2000002472393130 ,0,0,,,,,,
2000002519213750 ,0,0,,,,,,
2000002718090770 ,0,0,,,,,,
2000002480871520 ,0,0,,,,,,
2000002941109240 ,0,0,,,,,,
2000002681753110 ,0,0,,,,,,
2000002550393650 ,0,0,,,,,,
2000002436330900 ,0,0,,,,,,
2000002928266820 ,0,0,,,,,,
2000002670654560 ,0,0,,,,,,
2000002495800060 ,1,1,,,,,,
2000002495800950 ,0,0,,,,,,
2000001598465670 ,0,0,,,,,,
2000002607789400 ,0,0,,,,,,
2000002523975140 ,0,0,,,,,,
2000002501097700 ,0,0,,,,,,
2000002415061300 ,0,0,,,,,,
2000002472406410 ,0,0,,,,,,
2000002475367360 ,1,1,,,,,,
2000002355946350 ,0,0,,,,,,
2000002363633900 ,0,0,,,,,,
2000002363549200 ,0,0,,,,,,
2000002441403080 ,0,0,,,,,,
2000002479206790 ,0,0,,,,,,
2000002355934410 ,0,0,,,,,,
2000002381356160 ,1,1,,,,,,
2000002412777950 ,0,0,,,,,,
2000002781650890 ,0,0,,,,,,
2000002385053720 ,0,0,,,,,,
2000002790420640 ,0,0,,,,,,
2000002472375990 ,0,0,,,,,,
2000002409833930 ,0,0,,,,,,
2000002355938850 ,0,0,,,,,,
2000002944849680 ,0,0,,,,,,
2000002475289180 ,0,0,,,,,,
2000002368603680 ,0,0,,,,,,
2000002625732230 ,0,0,,,,,,
2000002246431850 ,0,0,,,,,,
2000002426328830 ,0,0,,,,,,
2000002489604260 ,0,0,,,,,,
2000002519221220 ,0,0,,,,,,
2000002357272970 ,0,0,,,,,,
2000002365995640 ,0,0,,,,,,
2000002408799290 ,0,0,,,,,,
2000002576534440 ,0,0,,,,,,
2000002353019390 ,0,0,,,,,,
2000002738511980 ,0,0,,,,,,
2000002421179520 ,0,0,,,,,,
2000002415159360 ,0,0,,,,,,
2000002504568300 ,0,0,,,,,,
2000002421159570 ,0,0,,,,,,
2000002363597110 ,1,1,,,,,,
